DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20171101,160000,159.3300000,159.9200000,159.3300000,159.8700000,329800
20171101,170000,159.8700000,159.9800000,159.4400000,159.5900000,258700
20171101,180000,159.5900000,160.4200000,159.2000000,159.7600000,1053800
20171101,190000,159.6700000,160.1600000,159.3800000,159.7000000,650200
20171102,110000,159.3000000,159.4600000,158.0600000,159.0000000,416400
20171102,120000,159.0500000,160.7700000,158.8200000,160.0600000,595800
20171102,130000,160.0300000,160.4600000,159.6300000,160.0400000,420600
20171102,140000,160.0400000,160.3200000,159.7500000,160.1900000,228800
20171102,150000,160.2100000,160.5000000,159.5000000,159.5100000,364000
20171102,160000,159.5000000,159.7000000,159.2000000,159.5700000,431200
20171102,170000,159.5700000,160.0900000,159.3300000,159.5800000,204900
20171102,180000,159.5700000,159.9000000,158.7900000,159.5700000,358300
20171102,190000,159.5700000,160.0200000,159.4400000,159.7000000,682100
20171103,110000,160.4000000,160.5000000,159.8500000,160.0800000,76800
20171103,120000,160.1100000,161.0800000,159.9400000,160.9000000,339100
20171103,130000,160.9000000,161.4000000,160.1600000,160.3300000,283200
20171103,140000,160.2300000,160.6300000,159.7000000,159.7700000,197900
20171103,150000,159.7500000,160.2600000,159.5800000,160.0600000,312100
20171103,160000,160.1600000,160.6900000,159.9700000,160.0500000,165700
20171103,170000,160.0500000,160.2300000,159.8500000,160.1300000,214900
20171103,180000,160.1000000,160.3200000,159.6300000,160.1500000,129400
20171103,190000,160.2000000,160.5100000,160.1800000,160.5000000,224500
20171107,110000,161.4300000,163.0000000,161.4300000,163.0000000,531700
20171107,120000,162.9900000,164.9800000,162.9200000,164.5500000,1248100
20171107,130000,164.6000000,165.9900000,164.5600000,165.6100000,974900
20171107,140000,165.6300000,166.6600000,165.6000000,166.5000000,1118400
20171107,150000,166.5000000,170.9000000,166.4300000,170.3800000,1658900
20171107,160000,170.4000000,171.6500000,169.4700000,171.5000000,1182600
20171107,170000,171.5000000,171.5400000,170.3000000,171.0200000,792100
20171107,180000,171.0300000,171.4200000,169.9500000,171.1400000,1080900
20171107,190000,171.2100000,171.8800000,170.7200000,171.4000000,1296300
20171108,110000,171.9800000,174.2000000,170.5200000,173.9400000,1294500
20171108,120000,174.0300000,174.8800000,173.5000000,174.7100000,831900
20171108,130000,174.6600000,175.4000000,174.3200000,175.2800000,648500
20171108,140000,175.2900000,178.0700000,175.2900000,177.2500000,1375100
20171108,150000,177.2500000,177.4500000,175.5500000,175.7800000,552300
20171108,160000,175.8000000,177.4400000,175.7900000,176.5000000,490300
20171108,170000,176.4800000,177.8700000,176.4800000,177.8300000,696700
20171108,180000,177.8100000,178.8400000,176.6100000,177.3100000,1221800
20171108,190000,177.3000000,178.8100000,177.2200000,178.4500000,940000
20171109,110000,178.4300000,180.1100000,176.9400000,178.1000000,1416900
20171109,120000,178.1000000,179.3400000,177.5800000,177.6600000,682900
20171109,130000,177.7000000,178.2000000,177.1200000,177.4000000,491400
20171109,140000,177.3700000,177.8700000,177.2300000,177.7600000,124000
20171109,150000,177.7800000,178.3500000,177.6900000,177.7900000,203500
20171109,160000,177.8000000,178.1000000,177.2600000,177.8400000,231600
20171109,170000,177.7800000,177.8000000,177.2700000,177.4200000,141500
20171109,180000,177.3400000,189.2400000,177.3300000,187.8700000,6756700
20171109,190000,187.7500000,191.0600000,187.0700000,191.0600000,2030700
20171110,110000,190.9200000,203.0000000,189.2000000,198.1000000,7305300
20171110,120000,198.0100000,200.3000000,193.3600000,193.7100000,4256700
20171110,130000,193.7700000,195.5900000,189.7800000,191.7900000,2465900
20171110,140000,191.6500000,192.5000000,188.5100000,191.8400000,1562700
20171110,150000,191.8000000,192.1000000,189.9700000,190.6300000,760700
20171110,160000,190.5600000,192.6400000,189.9800000,191.8300000,638100
20171110,170000,191.8000000,192.3700000,189.2000000,190.2900000,737300
20171110,180000,190.1800000,190.4800000,188.8000000,189.0900000,363000
20171110,190000,189.0700000,190.2900000,188.8300000,190.1000000,611100
20171113,110000,190.1000000,194.3500000,188.1200000,192.5500000,1389600
20171113,120000,192.5600000,192.8800000,190.2300000,191.3000000,691900
20171113,130000,191.4600000,191.5000000,190.2700000,190.3800000,377600
20171113,140000,190.4700000,191.0000000,189.6000000,190.6800000,422300
20171113,150000,190.6700000,191.0000000,189.7000000,189.8800000,211500
20171113,160000,189.7100000,190.0300000,188.5000000,188.8100000,473600
20171113,170000,188.7700000,188.8800000,187.4600000,188.1700000,538200
20171113,180000,188.1000000,188.4200000,186.0600000,186.5000000,872400
20171113,190000,186.5000000,188.3900000,186.4100000,188.1900000,736500
20171114,110000,188.5600000,189.8200000,187.9900000,188.6000000,459000
20171114,120000,188.8000000,191.4000000,188.5500000,190.6100000,672800
20171114,130000,190.5800000,190.8700000,189.0100000,189.9400000,210200
20171114,140000,189.8300000,190.4100000,188.7300000,189.2800000,354300
20171114,150000,189.2700000,189.4600000,188.2200000,188.6100000,238000
20171114,160000,188.5000000,188.7800000,187.3100000,188.4100000,541400
20171114,170000,188.4100000,188.9800000,188.2700000,188.8500000,435800
20171114,180000,188.8500000,188.9600000,187.6500000,188.1700000,444600
20171114,190000,188.1600000,189.9500000,188.0000000,189.6500000,941900
20171115,110000,190.2000000,194.4900000,190.1200000,190.4600000,1399100
20171115,120000,190.3100000,191.3100000,189.8000000,190.2500000,501900
20171115,130000,190.3300000,190.5000000,189.0900000,189.7600000,357600
20171115,140000,189.7500000,190.3100000,189.5200000,189.6500000,313500
20171115,150000,189.7000000,189.7400000,188.5100000,189.1800000,561800
20171115,160000,189.1600000,189.6000000,188.3000000,188.4500000,361100
20171115,170000,188.4500000,190.1000000,188.2700000,190.0100000,885100
20171115,180000,190.0600000,191.2500000,189.4100000,189.7200000,1431600
20171115,190000,189.6100000,191.3100000,189.0600000,190.0000000,755700
20171116,110000,191.3000000,192.4000000,189.0000000,191.8400000,1120100
20171116,120000,191.8400000,192.3300000,187.7100000,187.8600000,1072000
20171116,130000,187.8700000,187.8700000,182.8400000,183.5500000,2182500
20171116,140000,183.6100000,185.7500000,183.3900000,184.6600000,848500
20171116,150000,184.7200000,185.6500000,184.1000000,185.3000000,723400
20171116,160000,185.3000000,185.4800000,183.1000000,183.9800000,779800
20171116,170000,183.8800000,184.1500000,183.3300000,183.3300000,646000
20171116,180000,183.4400000,188.5500000,183.3800000,184.0000000,2093600
20171116,190000,184.0000000,186.2000000,183.9100000,185.6000000,1640200
20171117,110000,186.1200000,187.6500000,185.0000000,185.9200000,1202600
20171117,120000,186.0000000,186.7500000,185.3000000,185.5900000,394400
20171117,130000,185.5900000,186.6700000,185.4600000,185.6500000,230800
20171117,140000,185.6500000,186.0100000,185.0700000,185.7000000,272300
20171117,150000,185.6500000,186.3900000,185.6500000,185.9900000,80500
20171117,160000,185.8500000,186.2000000,185.3600000,185.9700000,221400
20171117,170000,185.8100000,186.3500000,185.6100000,186.2300000,182700
20171117,180000,186.2300000,186.3000000,185.1600000,185.9300000,299000
20171117,190000,185.9200000,186.0700000,185.7800000,186.0400000,122900
20171120,110000,186.0400000,186.5500000,184.0200000,185.0300000,480900
20171120,120000,185.2200000,185.7700000,184.2300000,184.5100000,152900
20171120,130000,184.4500000,184.9400000,184.3000000,184.6800000,76200
20171120,140000,184.6500000,184.9800000,184.4900000,184.5900000,84300
20171120,150000,184.7100000,185.7100000,184.5500000,185.1500000,398100
20171120,160000,185.2100000,185.3900000,184.6500000,185.0600000,85300
20171120,170000,184.9700000,185.2500000,184.8000000,184.8300000,100200
20171120,180000,184.8900000,185.4500000,184.3700000,185.2900000,346000
20171120,190000,185.3300000,186.4000000,185.3200000,185.6000000,394700
20171121,110000,186.2900000,187.2500000,185.7500000,187.0700000,455700
20171121,120000,187.1600000,188.0000000,186.5900000,187.9600000,689600
20171121,130000,187.9700000,189.2700000,187.6000000,187.7200000,1180600
20171121,140000,187.8400000,190.8500000,187.3400000,190.5000000,788300
20171121,150000,190.5000000,191.4000000,190.1300000,190.8700000,832600
20171121,160000,190.9300000,191.5000000,190.6200000,191.0900000,482400
20171121,170000,191.0200000,191.2000000,190.2300000,190.9000000,399100
20171121,180000,190.8400000,192.5000000,190.4600000,192.1600000,1040500
20171121,190000,192.1400000,192.5000000,191.0100000,192.1000000,1002400
20171122,110000,192.6300000,195.5600000,192.6300000,194.4600000,1604500
20171122,120000,194.4000000,194.8500000,192.2500000,194.1000000,1150500
20171122,130000,194.1200000,194.5000000,192.0000000,192.8700000,774900
20171122,140000,192.8600000,195.2800000,192.7400000,192.8000000,980300
20171122,150000,192.8100000,193.6000000,192.2600000,193.0000000,419500
20171122,160000,192.9500000,192.9800000,192.2700000,192.3000000,168300
20171122,170000,192.3800000,194.1500000,192.3000000,193.3500000,414800
20171122,180000,193.3500000,194.0900000,192.6400000,192.9400000,455000
20171122,190000,192.9300000,193.2000000,192.3000000,192.3000000,453800
20171123,110000,192.3100000,193.2300000,190.5500000,190.9800000,849100
20171123,120000,190.8500000,193.0000000,190.7000000,192.4900000,665100
20171123,130000,192.4200000,192.4500000,191.7500000,191.8600000,374000
20171123,140000,191.8800000,192.3200000,191.7500000,192.3200000,285400
20171123,150000,192.2000000,192.3200000,191.5100000,191.6200000,267400
20171123,160000,191.7000000,191.9500000,190.9200000,191.0200000,134600
20171123,170000,190.9800000,191.0600000,190.5500000,190.8000000,167400
20171123,180000,190.8000000,191.0100000,188.5400000,188.5400000,734500
20171123,190000,188.5500000,189.5500000,188.5200000,188.7000000,340500
20171124,110000,188.5100000,188.9500000,186.3700000,186.8800000,706300
20171124,120000,186.8400000,190.9200000,186.8300000,190.6300000,780900
20171124,130000,190.7600000,191.6400000,190.5000000,191.0300000,567200
20171124,140000,191.1300000,191.2400000,189.7100000,190.3700000,300300
20171124,150000,190.3700000,191.9100000,190.2300000,191.6200000,269500
20171124,160000,191.6100000,191.9600000,191.3100000,191.7200000,142000
20171124,170000,191.6500000,193.0000000,191.5000000,192.5600000,500300
20171124,180000,192.5500000,192.7500000,192.0000000,192.4800000,187000
20171124,190000,192.3400000,192.5000000,191.7800000,192.3000000,200000
20171127,110000,192.5900000,193.0000000,191.6300000,192.2800000,489100
20171127,120000,192.1100000,192.1100000,191.0200000,191.1500000,298000
20171127,130000,191.0200000,191.9900000,190.7100000,191.7600000,244000
20171127,140000,191.7700000,191.9200000,191.0300000,191.4100000,84800
20171127,150000,191.3600000,191.5300000,191.1600000,191.3400000,35100
20171127,160000,191.2200000,191.3400000,190.1000000,190.1400000,215300
20171127,170000,190.1400000,190.8000000,189.7100000,190.5000000,185400
20171127,180000,190.4400000,190.8900000,190.0700000,190.2400000,134200
20171127,190000,190.1900000,191.3000000,190.1700000,190.8600000,187000
20171128,110000,190.2500000,191.7200000,189.6500000,191.5000000,437700
20171128,120000,191.6500000,192.1500000,190.4000000,190.4400000,379100
20171128,130000,190.4500000,190.7000000,189.7100000,189.7500000,229300
20171128,140000,189.7600000,190.4100000,189.3400000,190.0400000,195100
20171128,150000,190.1500000,191.0400000,189.8600000,190.7500000,181300
20171128,160000,190.7700000,190.8400000,189.9000000,190.4600000,209800
20171128,170000,190.5600000,193.2800000,190.4200000,192.4000000,1172700
20171128,180000,192.4000000,192.6800000,191.7300000,191.8900000,329100
20171128,190000,191.8200000,192.5600000,191.6800000,192.5000000,433400
20171129,110000,193.0000000,194.4000000,191.5400000,192.7500000,893500
20171129,120000,192.5100000,192.8600000,191.3300000,191.6600000,327800
20171129,130000,191.5100000,192.1800000,190.2000000,190.6000000,464200
20171129,140000,190.6000000,190.9900000,189.1000000,189.2800000,624400
20171129,150000,189.2500000,189.4900000,188.2400000,189.0500000,491400
20171129,160000,189.0000000,190.2000000,188.9100000,189.6800000,491600
20171129,170000,189.6500000,190.2900000,189.4400000,189.5000000,209900
20171129,180000,189.5000000,190.8200000,189.3500000,190.1000000,209200
20171129,190000,190.1000000,190.1600000,189.5800000,189.6300000,170400
20171130,110000,188.9900000,189.9400000,188.6000000,189.7000000,132300
20171130,120000,189.7100000,190.9900000,189.2500000,189.7600000,194900
20171130,130000,189.9300000,190.6500000,189.7600000,189.8600000,178000
20171130,140000,189.9600000,190.2400000,189.5000000,189.9700000,99700
20171130,150000,189.7900000,189.7900000,189.1200000,189.3800000,100600
20171130,160000,189.3700000,189.3800000,186.6200000,187.1800000,589100
20171130,170000,187.1900000,187.2400000,186.3500000,186.9300000,330000
20171130,180000,187.0600000,187.6900000,186.4900000,186.6600000,432000
20171130,190000,186.6600000,187.0000000,184.5300000,184.5300000,1081700
20171201,110000,185.9600000,186.8700000,184.9000000,185.4600000,712600
20171201,120000,185.4500000,185.9800000,183.0900000,184.1700000,659400
20171201,130000,184.1900000,186.3000000,183.3500000,186.3000000,391300
20171201,140000,186.3000000,187.0000000,185.9500000,186.2700000,198400
20171201,150000,186.3600000,186.5000000,185.6000000,186.1000000,153500
20171201,160000,186.2900000,186.3900000,185.3000000,185.4300000,144600
20171201,170000,185.3000000,185.9200000,185.0000000,185.0400000,169700
20171201,180000,185.0700000,185.7000000,184.8000000,184.9400000,380000
20171201,190000,185.1200000,185.1500000,184.5500000,184.5500000,234500
20171204,110000,184.1100000,185.8000000,183.3000000,184.1200000,389500
20171204,120000,184.0100000,185.4800000,183.4000000,184.3900000,232600
20171204,130000,184.5600000,186.7000000,183.9400000,186.7000000,220800
20171204,140000,186.7000000,186.8900000,185.2100000,185.5100000,181500
20171204,150000,185.6000000,186.0500000,185.1100000,185.8900000,143900
20171204,160000,185.9700000,186.3500000,185.3900000,185.6800000,159500
20171204,170000,185.5500000,185.6800000,185.0200000,185.1700000,271700
20171204,180000,185.1700000,185.8500000,184.5700000,185.1500000,486300
20171204,190000,185.2300000,185.3300000,184.2000000,184.2000000,399800
20171205,110000,184.1900000,184.5500000,183.2400000,184.2200000,453700
20171205,120000,184.1700000,184.5200000,183.7100000,184.1000000,96700
20171205,130000,184.0200000,184.0200000,182.5000000,183.3000000,487300
20171205,140000,183.0400000,183.5800000,182.6700000,182.7500000,97800
20171205,150000,182.7000000,183.1700000,182.6400000,182.8200000,76300
20171205,160000,182.8200000,183.3300000,182.8000000,183.1600000,128500
20171205,170000,183.1600000,183.7900000,182.9200000,183.2600000,470300
20171205,180000,183.2900000,184.7500000,182.8100000,184.5000000,417500
20171205,190000,184.5100000,185.6900000,184.3100000,185.2000000,429700
20171206,110000,184.9000000,184.9000000,183.1000000,183.9000000,198100
20171206,120000,183.9000000,186.2000000,183.5500000,185.3200000,324400
20171206,130000,185.3400000,185.6700000,185.3000000,185.3000000,86300
20171206,140000,185.3000000,185.7000000,185.0000000,185.4200000,66800
20171206,150000,185.5200000,185.7500000,185.1400000,185.5600000,56100
20171206,160000,185.5300000,185.9000000,185.2300000,185.2400000,65500
20171206,170000,185.3400000,185.7400000,185.0000000,185.0400000,51500
20171206,180000,185.1400000,186.1700000,185.0300000,186.1200000,152000
20171206,190000,186.1200000,186.8400000,185.3100000,185.4000000,289700
20171207,110000,185.4000000,186.4700000,184.8400000,186.1400000,401200
20171207,120000,186.1400000,186.4400000,184.7000000,185.0000000,260800
20171207,130000,185.0900000,185.3700000,183.7000000,183.8900000,228000
20171207,140000,183.8600000,184.1900000,183.5500000,183.8100000,199700
20171207,150000,183.9100000,184.0300000,183.0000000,183.2000000,221700
20171207,160000,183.1000000,183.1600000,181.8000000,182.3700000,502300
20171207,170000,182.3500000,183.9400000,181.5100000,181.5700000,452900
20171207,180000,181.5800000,182.9500000,181.5700000,182.8000000,458400
20171207,190000,182.8000000,183.5000000,181.9100000,181.9100000,351600
20171208,110000,183.1900000,183.5800000,182.3300000,183.4200000,230300
20171208,120000,183.3700000,184.2000000,183.0000000,183.0000000,215100
20171208,130000,183.0000000,183.5000000,182.4500000,183.1200000,174200
20171208,140000,183.0300000,183.5000000,182.6600000,182.8400000,97400
20171208,150000,182.9600000,183.3100000,182.4000000,182.9800000,118200
20171208,160000,183.0000000,183.4400000,182.8100000,183.3500000,100400
20171208,170000,183.3300000,184.6700000,183.1200000,184.6000000,455900
20171208,180000,184.6000000,185.4700000,184.4300000,185.3000000,1012700
20171208,190000,185.3900000,185.8600000,184.1100000,185.0000000,627300
20171211,110000,185.3000000,186.8500000,185.3000000,186.3400000,406700
20171211,120000,186.4500000,187.4900000,186.3000000,187.0100000,437500
20171211,130000,187.0700000,188.4900000,187.0700000,187.6300000,399300
20171211,140000,187.7000000,189.3000000,187.7000000,188.8300000,313600
20171211,150000,188.8100000,189.1500000,188.4000000,188.5000000,170400
20171211,160000,188.6000000,188.7500000,188.1100000,188.7500000,112500
20171211,170000,188.7500000,188.9400000,188.0900000,188.8400000,204800
20171211,180000,188.8200000,190.4700000,188.2000000,190.3500000,487000
20171211,190000,190.2500000,192.1600000,190.0700000,192.0500000,879500
20171212,110000,193.5000000,194.9600000,193.0900000,193.8900000,749500
20171212,120000,193.7500000,193.9900000,192.2500000,192.5100000,500600
20171212,130000,192.4600000,193.4800000,192.0300000,193.4600000,367900
20171212,140000,193.4500000,193.8900000,192.6200000,193.3300000,303400
20171212,150000,193.3200000,193.9700000,193.1300000,193.9300000,327500
20171212,160000,193.9000000,194.0000000,193.1100000,193.5200000,248200
20171212,170000,193.5100000,193.9500000,193.0000000,193.8000000,289500
20171212,180000,193.8000000,195.7200000,193.8000000,195.1200000,894100
20171212,190000,195.0900000,196.0000000,195.0000000,195.9600000,604000
20171213,110000,195.5000000,197.4500000,194.8000000,196.3000000,1229600
20171213,120000,196.3100000,196.6100000,195.2900000,195.9500000,1378900
20171213,130000,195.9000000,199.4900000,195.5000000,195.6800000,1852400
20171213,140000,195.5400000,195.8100000,189.3000000,190.0900000,2710000
20171213,150000,190.0000000,190.7200000,189.8000000,190.0700000,471400
20171213,160000,190.0700000,190.0700000,189.0100000,189.6100000,407400
20171213,170000,189.6100000,190.0000000,189.2800000,189.6000000,470300
20171213,180000,189.6000000,189.8600000,189.1000000,189.2000000,220200
20171213,190000,189.2000000,189.5000000,188.6000000,188.8400000,862000
20171214,110000,189.9700000,190.5000000,188.1200000,190.2300000,513400
20171214,120000,190.2200000,190.2400000,189.1000000,189.8200000,222300
20171214,130000,189.8200000,190.3800000,188.4500000,190.3800000,530800
20171214,140000,190.3800000,191.6500000,189.8100000,191.5100000,609900
20171214,150000,191.3900000,191.9400000,188.0000000,189.5100000,720600
20171214,160000,189.5900000,191.6800000,189.4300000,191.3400000,564200
20171214,170000,191.3400000,192.8300000,191.3400000,192.0400000,1105200
20171214,180000,192.0800000,193.4500000,191.5000000,193.2400000,594600
20171214,190000,193.3100000,193.9300000,193.0800000,193.2300000,444400
20171215,110000,193.4100000,194.0300000,192.0500000,192.5500000,755400
20171215,120000,192.5100000,192.7900000,190.3100000,191.6900000,495300
20171215,130000,191.7800000,191.7800000,190.6200000,190.8000000,165200
20171215,140000,190.8100000,192.5500000,190.6400000,191.6200000,257200
20171215,150000,191.6200000,191.9100000,190.8000000,191.0300000,168800
20171215,160000,191.0300000,191.4000000,191.0000000,191.0700000,132900
20171215,170000,191.0400000,191.2200000,191.0000000,191.0500000,158000
20171215,180000,191.0500000,191.4000000,190.0400000,190.6900000,471800
20171215,190000,190.6100000,190.6900000,190.0000000,190.0000000,314700
20171218,110000,190.1900000,192.9100000,190.1800000,192.5200000,579400
20171218,120000,192.5000000,193.4800000,192.4600000,192.7800000,335700
20171218,130000,192.9400000,193.0500000,191.8500000,192.4400000,193200
20171218,140000,192.3500000,192.9700000,191.8200000,192.0800000,199100
20171218,150000,192.0000000,192.0800000,190.7700000,191.7500000,285600
20171218,160000,191.7500000,192.2300000,191.0700000,191.1200000,182000
20171218,170000,191.1300000,191.7500000,190.6500000,190.7000000,211800
20171218,180000,190.8000000,192.2300000,189.7500000,192.0200000,365000
20171218,190000,191.9600000,192.0500000,191.2500000,191.2900000,198000
20171219,110000,191.3000000,192.9000000,191.3000000,192.6400000,304200
20171219,120000,192.6400000,192.6500000,190.3900000,191.0700000,419600
20171219,130000,191.1300000,192.2100000,190.7700000,191.6800000,267000
20171219,140000,191.6400000,191.6500000,190.5500000,190.5900000,251600
20171219,150000,190.5600000,191.1500000,190.0500000,190.3500000,362300
20171219,160000,190.3300000,191.2000000,189.7000000,191.2000000,337100
20171219,170000,191.2000000,191.3300000,190.7900000,191.0100000,239200
20171219,180000,191.0900000,191.9300000,190.9500000,191.2400000,371200
20171219,190000,191.2400000,191.4500000,190.6700000,190.6700000,154200
20171220,110000,191.0000000,191.3000000,189.0900000,189.9300000,680700
20171220,120000,189.9300000,191.0000000,189.6200000,190.7800000,505600
20171220,130000,190.7800000,191.5700000,190.6100000,190.7400000,302200
20171220,140000,190.8000000,191.0700000,190.0000000,190.1200000,193100
20171220,150000,190.1200000,190.3600000,189.7900000,190.2200000,78000
20171220,160000,190.3200000,190.7800000,190.0100000,190.6700000,147000
20171220,170000,190.6200000,191.9600000,190.4900000,191.2600000,262700
20171220,180000,191.1200000,191.4500000,190.4500000,191.2500000,284700
20171220,190000,191.2500000,191.7400000,190.8100000,191.2500000,442900
20171221,110000,191.4300000,192.8900000,191.3000000,191.5500000,589300
20171221,120000,191.4800000,192.0000000,190.2000000,190.3000000,603100
20171221,130000,190.4000000,191.1500000,190.1800000,190.8700000,213800
20171221,140000,190.8700000,190.9200000,190.1100000,190.7700000,232900
20171221,150000,190.8900000,191.7400000,190.7300000,190.9400000,301700
20171221,160000,190.8700000,191.2600000,190.5700000,190.6800000,451300
20171221,170000,190.6800000,191.2000000,190.3000000,190.7200000,187200
20171221,180000,190.7000000,190.9500000,189.4000000,189.4600000,372800
20171221,190000,189.4500000,190.3600000,189.2200000,189.5000000,303500
20171222,110000,189.6800000,190.1400000,189.4400000,189.7400000,75500
20171222,120000,189.8400000,190.9800000,189.8100000,190.8500000,148100
20171222,130000,190.8500000,191.1800000,190.0500000,190.1400000,143400
20171222,140000,190.1100000,190.2400000,188.8600000,189.8700000,289200
20171222,150000,189.8800000,190.6600000,189.6600000,190.5400000,168600
20171222,160000,190.4600000,190.5500000,189.0200000,189.2900000,172200
20171222,170000,189.2800000,190.2100000,189.1700000,189.9100000,75100
20171222,180000,189.8200000,190.1000000,189.1200000,189.7000000,92300
20171222,190000,189.6200000,189.8200000,189.1500000,189.2000000,111300
20171225,110000,189.9800000,190.4000000,189.0000000,189.5300000,93400
20171225,120000,189.5300000,189.7500000,189.2400000,189.3800000,33100
20171225,130000,189.4300000,189.9600000,189.4300000,189.7700000,18000
20171225,140000,189.7900000,189.8500000,189.5100000,189.6000000,30300
20171225,150000,189.6000000,190.0000000,189.6000000,190.0000000,51300
20171225,160000,190.0000000,190.0000000,189.5100000,189.5300000,25700
20171225,170000,189.5300000,190.0000000,189.4000000,190.0000000,52800
20171225,180000,190.0000000,190.0000000,189.6200000,189.7600000,37700
20171225,190000,189.7600000,189.8800000,189.5300000,189.8200000,29100
20171226,110000,189.9700000,189.9900000,188.1700000,188.3400000,187200
20171226,120000,188.3500000,188.8400000,188.0000000,188.8000000,126600
20171226,130000,188.7100000,188.8400000,188.1900000,188.3000000,55100
20171226,140000,188.2200000,188.2200000,187.2000000,187.6200000,385800
20171226,150000,187.6300000,188.2900000,187.4500000,188.1700000,102800
20171226,160000,188.1000000,189.4100000,187.8900000,189.0700000,106000
20171226,170000,189.2600000,189.9500000,189.0100000,189.7300000,106400
20171226,180000,189.8400000,190.5000000,189.6300000,190.2200000,221000
20171226,190000,190.4100000,190.5000000,189.7200000,190.0000000,123300
20171227,110000,190.4000000,191.5500000,189.6500000,189.8800000,174100
20171227,120000,189.8200000,190.6900000,189.8200000,190.2800000,58300
20171227,130000,190.2500000,190.3700000,189.6500000,190.3500000,74700
20171227,140000,190.2100000,191.0000000,190.1400000,190.8100000,74600
20171227,150000,190.8700000,190.8700000,190.2500000,190.5100000,68800
20171227,160000,190.5900000,190.8100000,189.8000000,189.8000000,75000
20171227,170000,189.8000000,191.3000000,189.5100000,191.1600000,352400
20171227,180000,191.1700000,191.8300000,190.7500000,191.3200000,513200
20171227,190000,191.3200000,191.7900000,190.5300000,190.7300000,394800
20171228,110000,190.6500000,191.5900000,190.3000000,190.7400000,212800
20171228,120000,190.6800000,191.0000000,190.0500000,190.1800000,118900
20171228,130000,190.0500000,190.6700000,189.9000000,190.4500000,137300
20171228,140000,190.4500000,190.7500000,189.9500000,190.0500000,66000
20171228,150000,190.0500000,190.2100000,189.6400000,189.8200000,61500
20171228,160000,189.8700000,190.0300000,189.6400000,189.8400000,62400
20171228,170000,189.8000000,190.3100000,189.5000000,189.9900000,96800
20171228,180000,189.8900000,190.5600000,189.5700000,190.1900000,141900
20171228,190000,190.1800000,190.5000000,189.5200000,190.3000000,296700
20171229,110000,190.0000000,190.9200000,189.5000000,190.6500000,146600
20171229,120000,190.6600000,190.9100000,190.2700000,190.3700000,124000
20171229,130000,190.4100000,190.6100000,189.8600000,190.0400000,136200
20171229,140000,190.1700000,190.5000000,189.9000000,190.2500000,123100
20171229,150000,190.0200000,190.9000000,190.0000000,190.7000000,242700
20171229,160000,190.7000000,191.1700000,190.3100000,190.5700000,189100
20171229,170000,190.5600000,191.0000000,190.5000000,191.0000000,58200
20171229,180000,191.0000000,191.0800000,190.7300000,190.9100000,159700
20171229,190000,190.9300000,190.9600000,189.0000000,189.0000000,392200
20180103,110000,190.6600000,192.7500000,190.4700000,192.3300000,261100
20180103,120000,192.3300000,193.9900000,192.3300000,193.3100000,430000
20180103,130000,193.3500000,193.9100000,192.5300000,193.8500000,351900
20180103,140000,193.8500000,195.0500000,193.6200000,194.6900000,412000
20180103,150000,194.8400000,196.0000000,194.8400000,195.8800000,336400
20180103,160000,195.9100000,197.0000000,195.4000000,196.9000000,395500
20180103,170000,196.9100000,196.9300000,196.0700000,196.5800000,281600
20180103,180000,196.7100000,197.3700000,196.6700000,196.9200000,280700
20180103,190000,197.0000000,197.4000000,196.6600000,197.3000000,482100
20180104,110000,197.9900000,198.5000000,197.0100000,197.4800000,463400
20180104,120000,197.3600000,198.8000000,197.3000000,198.7200000,301600
20180104,130000,198.7200000,200.7500000,198.7100000,200.6100000,521900
20180104,140000,200.6100000,201.7500000,200.5000000,201.7300000,526200
20180104,150000,201.7300000,201.8800000,200.5000000,201.4500000,320100
20180104,160000,201.3700000,203.9000000,201.1500000,203.8800000,605400
20180104,170000,203.7700000,204.4000000,202.9200000,203.7900000,857600
20180104,180000,203.7700000,204.1000000,203.0200000,203.7400000,371400
20180104,190000,203.7500000,204.1000000,203.0300000,203.0300000,367300
20180105,110000,204.0200000,204.6400000,203.1000000,203.7200000,434200
20180105,120000,203.7400000,205.6300000,203.7400000,205.3700000,601800
20180105,130000,205.4700000,205.8800000,204.8000000,204.9000000,402200
20180105,140000,204.8600000,205.2300000,204.0700000,204.8300000,456600
20180105,150000,204.8300000,205.0000000,204.0400000,204.0400000,247000
20180105,160000,204.0400000,204.2200000,203.5400000,203.7300000,274600
20180105,170000,203.7400000,203.7500000,203.0700000,203.2300000,657200
20180105,180000,203.1800000,204.0000000,203.0300000,203.7100000,456900
20180105,190000,203.7100000,203.7500000,203.3500000,203.5000000,551900
20180109,110000,203.9100000,204.7300000,203.3800000,204.1700000,551600
20180109,120000,204.1800000,205.5000000,204.1800000,205.2800000,758300
20180109,130000,205.2000000,205.9300000,205.0400000,205.8900000,286400
20180109,140000,205.8400000,205.9000000,203.8600000,204.7000000,186100
20180109,150000,204.7500000,205.2500000,204.2300000,204.3400000,137500
20180109,160000,204.3300000,204.8400000,203.1500000,203.4200000,317500
20180109,170000,203.4200000,203.6400000,203.2200000,203.3300000,159900
20180109,180000,203.4000000,203.4000000,201.1500000,201.1700000,848100
20180109,190000,201.1600000,201.4900000,200.3700000,201.3000000,614700
